run,run_id,step_key,training_step,val/avg_group_performance_post_filter,val/avg_group_performance_pre_filter,scores,val/sequence_lengths,tools/aggregate/avg_calls_per_rollout,tools/aggregate/failure_rate,debug/dppo_mask_frac_kept,debug/vllm_vs_local_logprob_diff_mean,debug/vllm_local_reverse_kl,debug/vllm_vs_local_logprob_diff_max,debug/vllm_vs_local_logprob_diff_std
production-dppo,cfb5az1a,training_step,123,0.6971153616905212,0.6971153616905212,0.6328125,15027.0546875,17.84765625,0.0037207265850156546,0.9998955697817318,0.007454538834281266,0.0002624982178076607,0.5118879787623882,0.023949489113874733
production-dppo,cfb5az1a,training_step,124,0.6470588445663452,0.6470588445663452,0.75,13425.8984375,19.15234375,0.002243524417281151,0.9999009655714155,0.010697815392632037,0.00031606317111965154,0.4979899227619171,0.028280557482503355
production-dppo,cfb5az1a,training_step,125,0.6916666626930237,0.6916666626930237,0.796875,20416.6640625,27.36328125,0.000856531027238816,0.9998882957451588,0.01029237563489005,-7.317296547171281e-05,0.5583592280745506,0.027897213818505406
production-dppo,cfb5az1a,training_step,126,0.4319852888584137,0.4319852888584137,0.66796875,19286.6484375,24.71875,0.0011061946861445904,0.9998948278823073,0.01509205246111378,-0.0006850570316601079,0.639705378562212,0.03441691899206489
production-dppo,cfb5az1a,training_step,127,0.419921875,0.419921875,0.58984375,17050.1484375,26.19140625,0.0023862789385020733,0.9998974598601342,0.011213284567929804,-0.0004485219442358357,0.48571982234716415,0.026311404071748257
production-dppo,cfb5az1a,training_step,128,0.53125,0.53125,0.64453125,14889.17578125,21.84765625,0.0048274630680680275,0.9998099223475834,0.01268330414313823,-0.0005202806805755245,0.7635334879159927,0.031549806939437985
production-dppo,cfb5az1a,training_step,129,0.7157257795333862,0.7157257795333862,0.7734375,19630.03125,30.31640625,0.0016750418581068516,0.9998516863759255,0.016463560867123306,-0.0010144545522052795,0.7136338502168655,0.03816162166185677
production-dppo,cfb5az1a,training_step,130,0.5482954382896423,0.5482954382896423,0.62890625,22661.765625,36.07421875,0.0005414184997789562,0.9998739617000578,0.01274955552071333,-0.0003178556952434519,0.4907438922673464,0.030727814650163054
production-dppo,cfb5az1a,training_step,131,0.5520833134651184,0.5520833134651184,0.578125,20414.234375,23.59765625,0.0008276775479316711,0.9998222388149405,0.011284054489806294,3.092886953481866e-05,0.555531270802021,0.02923954778816551
production-dppo,cfb5az1a,training_step,132,0.6145833134651184,0.6145833134651184,0.546875,23532.109375,33.57421875,0.000581733591388911,0.9997938237881384,0.013120180636178702,-0.00027145729819721964,0.5051155500113964,0.029852349311113358
production-dppo,cfb5az1a,training_step,133,0.5848214030265808,0.5848214030265808,0.6484375,15456.98046875,22.6796875,0.0024112986866384745,0.9996942793671693,0.01386687412741594,-0.0005600666481768712,0.6338893100619316,0.03690172918140888
production-dppo,cfb5az1a,training_step,134,0.65625,0.65625,0.88671875,10886.69140625,22.11328125,0.00017664724146015942,0.9996632240500746,0.01520520297344774,-0.0008342414494109107,0.609113771468401,0.03784392599482089
production-dppo,cfb5az1a,training_step,135,0.6517857313156128,0.6517857313156128,0.65625,12450.171875,18.00390625,0.00021696680050808936,0.9998169750878512,0.013210594246629626,-0.0007629634546901798,0.6225912347435951,0.034627761924639344
production-dppo,cfb5az1a,training_step,136,0.7784090638160706,0.7784090638160706,0.765625,15491.6171875,23.875,0.001308900536969304,0.9998461538856357,0.013029893540078774,-0.0008061214466579258,0.7080459669232368,0.03281903173774481
production-dppo,cfb5az1a,training_step,137,0.7250000238418579,0.7250000238418579,0.734375,11605.90625,17.78125,0.0013181018875911832,0.999890699084669,0.012288990430533886,-0.0005299025115164113,0.6257523521780968,0.031446173903532326
production-dppo,cfb5az1a,training_step,138,0.7150735259056091,0.7150735259056091,0.64453125,16698.40234375,20.50390625,0.0026671746745705605,0.999904764487189,0.011881674407050014,-0.0006731391513312701,0.4668917879462242,0.028993787826038897
production-dppo,cfb5az1a,training_step,139,0.581845223903656,0.581845223903656,0.65234375,15905.4453125,20.81640625,0.002251829719170928,0.9998758365938486,0.011719651432940736,-0.0008502948439854663,0.5479843318462372,0.030164268566295505
production-dppo,cfb5az1a,training_step,140,0.5347222089767456,0.5347222089767456,0.703125,14007.41796875,19.67578125,0.0009926543571054935,0.9998555258855644,0.013570792158134282,-0.0009119277310674079,0.6253327392041683,0.033248924068175256
production-dppo,cfb5az1a,training_step,141,0.5379464030265808,0.5379464030265808,0.69140625,19976.98046875,24.609375,0.003809523768723011,0.9997139866284509,0.014652317913714796,-0.0013550309995480347,0.7616535574197769,0.03919009305536747
production-dppo,cfb5az1a,training_step,142,0.5855262875556946,0.5855262875556946,0.640625,17532.16015625,24.94140625,0.0025058730971068144,0.9997154119194088,0.011987568461336195,-0.0009337081710327766,0.7251492068171501,0.03457877703476697
production-dppo,cfb5az1a,training_step,143,0.5349264740943909,0.5349264740943909,0.63671875,19996.11328125,16.9453125,0.0016136468620970845,0.9997245292187866,0.015219393419101834,-0.0013180048663343769,0.6019031032919884,0.03620283619966358
production-dppo,cfb5az1a,training_step,144,0.490234375,0.490234375,0.73046875,13936.44921875,17.0390625,0.0018340210663154721,0.9998087345556181,0.012856358400313184,-0.000740778606314052,0.5725909024477005,0.03396709181834012
production-dppo,cfb5az1a,training_step,145,0.5089285969734192,0.5089285969734192,0.640625,19517.7734375,26.59375,0.0022032903507351875,0.9997355788180052,0.01353973988443613,-0.001061450615452486,0.7132302224636078,0.035640013637021184
production-dppo,cfb5az1a,training_step,146,0.4854166805744171,0.4854166805744171,0.66015625,18807.15625,25.484375,0.000766401004511863,0.9995256033231632,0.01695812027901411,-0.001413691286188623,0.7340739667415619,0.04163319570943713
production-dppo,cfb5az1a,training_step,147,0.515625,0.515625,0.65625,15077.8515625,23.0546875,0.004913588520139456,0.9996253980412918,0.014215161965694278,-0.0017600193714315537,0.7528194338083267,0.03766970266588032
production-dppo,cfb5az1a,training_step,148,0.5989583134651184,0.5989583134651184,0.5234375,14038.57421875,22.33203125,0.004547839984297752,0.9996660119421927,0.016177305078599602,-0.0022184407207532786,0.7691662013530731,0.04247130244038999
production-dppo,cfb5az1a,training_step,149,0.3232758641242981,0.3232758641242981,0.421875,14507.90234375,19.51171875,0.007007007021456957,0.9996800079847575,0.01194872209453024,-0.0010157029009860707,0.6434600502252579,0.03360838652588427
production-dppo,cfb5az1a,training_step,150,0.609375,0.609375,0.87109375,13196.75,20.46875,0.0005725190858356655,0.9998377459470349,0.008870115474564955,-0.0003582172944334161,0.608927896246314,0.028672612737864256
production-dppo,cfb5az1a,training_step,151,0.6380208134651184,0.6380208134651184,0.58203125,19329.6484375,24.1953125,0.004681950435042381,0.9996830416517126,0.010548322054091841,-0.0001775073823182538,0.5614569932222366,0.030019232188351452
production-dppo,cfb5az1a,training_step,152,0.45913460850715637,0.45913460850715637,0.62109375,23000.3515625,24.4609375,0.0015969339292496443,0.9995563213874876,0.013927021471317858,0.0003006070440960684,0.7097076624631882,0.035711921635083854
production-dppo,cfb5az1a,training_step,153,0.5805920958518982,0.5805920958518982,0.62890625,22385.984375,25.4453125,0.001995701575651765,0.9996825413453797,0.01337973098270595,0.0008819856520858593,0.6109103187918663,0.03449836059007794
production-dppo,cfb5az1a,training_step,154,0.6194853186607361,0.6194853186607361,0.81640625,15789.05859375,22.7578125,0.0012015104293823242,0.9997182147561525,0.013713157793972641,0.0012168741959612817,0.6527682691812515,0.03544280841015279
production-dppo,cfb5az1a,training_step,155,0.510869562625885,0.510869562625885,0.59375,15562.46484375,21.89453125,0.005709188058972359,0.999677066819472,0.011851326911710203,0.001370339286950184,0.5841302946209908,0.0314355333102867
production-dppo,cfb5az1a,training_step,156,0.5340909361839294,0.5340909361839294,0.59375,20539.4296875,27.14453125,0.0046049789525568485,0.9996249847192576,0.014577895461115986,0.0021876620303373784,0.5995828062295914,0.035481841303408146
production-dppo,cfb5az1a,training_step,157,0.4895833432674408,0.4895833432674408,0.59375,22783.23046875,24.1328125,0.003075429005548358,0.999800640698405,0.010239103256026283,0.0007084578496687755,0.5178364664316177,0.026873669237829745
production-dppo,cfb5az1a,training_step,158,0.6475694179534912,0.6475694179534912,0.83203125,14172.140625,18.6328125,0.003144653979688883,0.999873479789136,0.011005512875271961,0.00036247485388685163,0.46990604884922504,0.027798159630037844
production-dppo,cfb5az1a,training_step,159,0.6705729365348816,0.6705729365348816,0.76171875,21166.64453125,25.38671875,0.0007693491061218083,0.9998235004606826,0.010369232972152531,0.0007880902321630856,0.5519358441233635,0.027814913191832602
production-dppo,cfb5az1a,training_step,160,0.5669642686843872,0.5669642686843872,0.73828125,22708.359375,27.59765625,0.0019815994892269373,0.9998156040078291,0.012517601775471121,0.001036831468809396,0.6409085169434547,0.032431284547783434
production-dppo,cfb5az1a,training_step,161,0.4828124940395355,0.4828124940395355,0.58203125,18653.20703125,25.00390625,0.0014060302637517452,0.9997632825806128,0.011820592102594674,0.0012487911717471434,0.5100692566484213,0.03064462507609278
production-dppo,cfb5az1a,training_step,162,0.5497685074806213,0.5497685074806213,0.60546875,21507.2578125,22.5703125,0.00017307026428170502,0.9998090776354663,0.008817701484076679,0.0007453513171640225,0.39811649918556213,0.022215193253941834
production-dppo,cfb5az1a,training_step,163,0.4513888955116272,0.4513888955116272,0.640625,19138.703125,24.98828125,0.002970142289996147,0.99981660224999,0.009997591201681644,0.000708569366906886,0.603388100862503,0.027398395002819598
production-dppo,cfb5az1a,training_step,164,0.5888158082962036,0.5888158082962036,0.6484375,21376.2734375,25.00390625,0.0028120605275034904,0.9997340885686099,0.012399243016261607,0.0006922248903720174,0.7433883920311928,0.03314773191232234
production-dppo,cfb5az1a,training_step,165,0.66847825050354,0.66847825050354,0.671875,16753.18359375,25.046875,0.0015595757868140936,0.999778969265632,0.012611184676643461,0.00021833625854128513,0.6739564575254917,0.030843826243653893
production-dppo,cfb5az1a,training_step,166,0.626358687877655,0.626358687877655,0.55078125,21642.09375,27.1640625,0.003307448932901025,0.9997074753306159,0.013085163402138278,0.0003855949968283312,0.5825368575751781,0.03426262561697513
production-dppo,cfb5az1a,training_step,167,0.39780405163764954,0.39780405163764954,0.33984375,20976.20703125,24.4921875,0.0057416269555687904,0.9997913077526336,0.012238900904776528,0.0004810299981272692,0.7173009514808655,0.032049453468061984
production-dppo,cfb5az1a,training_step,168,0.7529761791229248,0.7529761791229248,0.8515625,15973.6484375,21.86328125,0.00017866714915726334,0.9998720157848251,0.01076083947555162,0.0004616082305801683,0.684424601495266,0.029933404293842614
production-dppo,cfb5az1a,training_step,169,0.4149305522441864,0.4149305522441864,0.55859375,19465.16796875,31.84375,0.0031894014682620764,0.9997326100580975,0.013849187002051622,0.0001129540229385384,0.8631910234689713,0.03424774657469243
production-dppo,cfb5az1a,training_step,170,0.846875011920929,0.846875011920929,0.80859375,15382.46484375,20.0703125,0.00233553908765316,0.9996594051784655,0.01455168763641268,-0.00012870624323113589,0.6503536254167557,0.03565394214820117
production-dppo,cfb5az1a,training_step,171,0.6156250238418579,0.6156250238418579,0.5390625,20846,26.2578125,0.001636417699046433,0.9995887241233454,0.013999800314195454,-0.000904156422620872,0.8054535239934921,0.03789579449221492
production-dppo,cfb5az1a,training_step,172,0.5290178656578064,0.5290178656578064,0.67578125,18747.4140625,23.2109375,0.0011780544882640243,0.9998042697559052,0.01057948629022576,-0.0010429969515826087,0.5969306230545044,0.029983223299495876
production-dppo,cfb5az1a,training_step,173,0.625,0.625,0.8125,21656.64453125,22.92578125,0.0015334810595959425,0.9996962890403347,0.012166218424681574,-0.001103044214687543,0.7426993772387505,0.03344712103717029
production-dppo,cfb5az1a,training_step,174,0.6551339030265808,0.6551339030265808,0.66796875,16555.0625,22.453125,0.0029575503431260586,0.9997914118354654,0.010836523259058595,-0.00047508658508377266,0.4498453512787819,0.02579423040151596
production-dppo,cfb5az1a,training_step,175,0.6840277910232544,0.6840277910232544,0.80859375,21443.3046875,29.7109375,0.000657375727314502,0.9997236291608447,0.010403102380223572,6.652390766248573e-05,0.5199068449437618,0.02881147467996925
production-dppo,cfb5az1a,training_step,176,0.5252976417541504,0.5252976417541504,0.62890625,23108.765625,34.58984375,0.0021456803660839796,0.9997831434482787,0.010986225970555097,0.00024248642830571043,0.5922106504440308,0.02926258323714137
production-dppo,cfb5az1a,training_step,177,0.5128676295280457,0.5128676295280457,0.58984375,18279.54296875,24.8203125,0.0020459552761167288,0.9997656906724601,0.0147110344551038,0.0004229341388963803,0.6277563497424126,0.035334467655047774
production-dppo,cfb5az1a,training_step,178,0.585597813129425,0.585597813129425,0.68359375,21161.3828125,24.81640625,0.0031481189653277397,0.9996750002919523,0.013869881426217034,0.0006273100389080355,0.883461594581604,0.035988689633086324
production-dppo,cfb5az1a,training_step,179,0.6000000238418579,0.6000000238418579,0.625,18178.37890625,25.078125,0.0031152646988630295,0.9996935389778318,0.012900641595479101,0.0005189571720620734,0.5982309095561504,0.031925322371535
production-dppo,cfb5az1a,training_step,180,0.612500011920929,0.612500011920929,0.65625,20722.01953125,28.42578125,0.0016490311827510595,0.9997613338981199,0.013066200539469719,0.00030894835242634144,0.5494169779121876,0.03381439368240535
production-dppo,cfb5az1a,training_step,181,0.49531251192092896,0.49531251192092896,0.61328125,15591.73828125,26.9453125,0.0033342998940497637,0.9998011552478935,0.010523918259423226,-0.00014224804415985393,0.6253400854766369,0.02977079025004059
production-dppo,cfb5az1a,training_step,182,0.5921875238418579,0.5921875238418579,0.48046875,17973.6953125,24.09765625,0.0024315123446285725,0.9997490877772839,0.012531380809377879,0.00015369396717801465,0.5578211918473244,0.030331460176967084
production-dppo,cfb5az1a,training_step,183,0.5698529481887817,0.5698529481887817,0.5859375,18298.2890625,25.9765625,0.004661654122173786,0.999651611246715,0.011865568201756105,-7.550553890212086e-05,0.9086085185408592,0.03524705127347261
production-dppo,cfb5az1a,training_step,184,0.4359374940395355,0.4359374940395355,0.58984375,16277.0078125,27.07421875,0.0010099553037434816,0.9997660323088778,0.011666397447697818,-0.0002305041261365659,0.539533369243145,0.030890565481968224
production-dppo,cfb5az1a,training_step,185,0.7095588445663452,0.7095588445663452,0.6328125,19357.60546875,27.515625,0.0026973311323672533,0.9996944009912353,0.012167668784968555,-0.0003363982687005773,0.6398895047605038,0.03372492699418217
production-dppo,cfb5az1a,training_step,186,0.6785714030265808,0.6785714030265808,0.5625,16757.8828125,23.76171875,0.005918132606893778,0.9995980725247671,0.013215738697908819,-0.0003915051911462797,0.7557519413530827,0.03744263853877783
production-dppo,cfb5az1a,training_step,187,0.6183035969734192,0.6183035969734192,0.58203125,17655.93359375,22.26953125,0.001578670460730791,0.9991786187734638,0.01721915596863255,-0.0002752795012384013,0.7868127524852753,0.04474149248562753
production-dppo,cfb5az1a,training_step,188,0.5833333134651184,0.5833333134651184,0.8125,16925.12890625,26.40625,0.000739644980058074,0.9995782225664144,0.014451790193561465,-0.0006519981579913292,0.7538322508335114,0.03884576307609677
production-dppo,cfb5az1a,training_step,189,0.7467105388641357,0.7467105388641357,0.7734375,17286.52734375,26.26171875,0.001041201874613762,0.9994826482849328,0.015007709851488471,-0.0009413964216946624,0.774907186627388,0.04165820009075105
production-dppo,cfb5az1a,training_step,190,0.5756579041481018,0.5756579041481018,0.4921875,16313.9921875,24.54296875,0.0022282348945736885,0.99972288155316,0.008980755024822429,-0.00025439079763600603,0.6197758093476295,0.027183434111066163
production-dppo,cfb5az1a,training_step,191,0.5817307829856873,0.5817307829856873,0.4453125,25562.9765625,30.85546875,0.0017723762430250645,0.9996352438274072,0.01342327453312464,-0.00025627234975900137,0.6302333921194077,0.03357663645874709
production-dppo,cfb5az1a,training_step,192,0.6895833611488342,0.6895833611488342,0.79296875,14374.19921875,23.1484375,0.0010124873369932175,0.9996863649481691,0.01402922801207751,-0.00019610252229540492,0.6598653346300125,0.03486238268669695
production-dppo,cfb5az1a,training_step,193,0.6586538553237915,0.6586538553237915,0.4453125,19258.63671875,27.37890625,0.0024254529271274805,0.9995757562137233,0.015000073064584285,-0.00046744139869758783,0.8019145168364048,0.038843195885419846
production-dppo,cfb5az1a,training_step,194,0.5277777910232544,0.5277777910232544,0.6875,18601.63671875,24.82421875,0.0023603462614119053,0.9995761631272068,0.013469483179505914,-0.0007768032883177511,0.6425086781382561,0.03484185412526131
production-dppo,cfb5az1a,training_step,195,0.6754807829856873,0.6754807829856873,0.72265625,20337.2890625,24.70703125,0.0009486165945418179,0.9996730280176754,0.01660866674501449,-0.0007145411036617588,0.7272117473185062,0.04008408891968429
production-dppo,cfb5az1a,training_step,196,0.5057565569877625,0.5057565569877625,0.65234375,19774.15625,30.26171875,0.0015489866491407156,0.9997329186520951,0.011897763644810766,0.000520481050671151,0.5833672992885113,0.03174672368913889
production-dppo,cfb5az1a,training_step,197,0.5895833373069763,0.5895833373069763,0.60546875,19855.08203125,24.65234375,0.004278244450688362,0.9995971906168772,0.012468905770219862,0.000984342283118167,0.6401175409555435,0.033419659826904535
production-dppo,cfb5az1a,training_step,198,0.4522058963775635,0.4522058963775635,0.7109375,20714.05859375,22.30078125,0.0012261341325938702,0.9994428650195388,0.014368994627147913,0.000820747773104813,0.6615437269210815,0.036206928198225796
production-dppo,cfb5az1a,training_step,199,0.5348557829856873,0.5348557829856873,0.61328125,18433.7109375,28.921875,0.0025661804247647524,0.9993920717273665,0.014810699969530106,0.0006933294361033404,0.890304684638977,0.039616506663151085
production-dppo,cfb5az1a,training_step,200,0.43359375,0.43359375,0.4921875,19598.703125,26.46484375,0.0010332103120163083,0.9995901967372862,0.013505079201422632,0.0009585972784407204,0.633153636008501,0.03621021762955934
sgd-control,o55y4lhh,training_step,1,0.39182692766189575,0.39182692766189575,0.63671875,8882.98046875,17.35546875,0.006977267563343048,0.9999673647378723,0.006806727236835286,0.00012537205691387499,0.4166098050773144,0.020835456321947277
sgd-control,o55y4lhh,training_step,2,0.47187501192092896,0.47187501192092896,0.58984375,14617.0703125,35.46875,0.0008810572908259928,0.9998519864412098,0.008498961174154829,0.00032113066731653817,0.9767729472368956,0.028627968327782582
sgd-control,o55y4lhh,training_step,3,0.2946428656578064,0.2946428656578064,0.515625,13355.35546875,29.3125,0.00039978677523322403,0.9996377533487205,0.007842560968128964,0.0004368798339555724,0.9722172245383263,0.028040561242960393
sgd-control,o55y4lhh,training_step,4,0.390625,0.390625,0.5859375,10785.85546875,22.78125,0.00703017832711339,0.9994065359269547,0.006665806678938679,0.00012241941624324681,0.6752677857875824,0.02570914721582085
sgd-control,o55y4lhh,training_step,5,0.3854166567325592,0.3854166567325592,0.59765625,8659.25390625,22.73828125,0,0.999476698835415,0.010254928536596708,-1.0716436463553691e-05,0.6813197508454323,0.029695138335227966
sgd-control,o55y4lhh,training_step,6,0.4184027910232544,0.4184027910232544,0.81640625,9059.62109375,24.1796875,0.00016155089542735368,0.9999285774010407,0.007975301472470164,0.00017688673068505523,0.4945122264325619,0.02340533270034939
sgd-control,o55y4lhh,training_step,7,0.25271740555763245,0.25271740555763245,0.7265625,14425.84375,24.95703125,0.0015651901485398412,0.9999359705562554,0.008123907071421854,0.00026547413312982826,1.7723592035472393,0.03392830758821219
sgd-control,o55y4lhh,training_step,8,0.2829861044883728,0.2829861044883728,0.51171875,13074.40234375,31.36328125,0.003487358335405588,0.999946665857691,0.00836341650574468,7.033774706144413e-05,0.4398292973637581,0.022617242415435612
sgd-control,o55y4lhh,training_step,9,0.2421875,0.2421875,0.484375,17453.0625,34.08984375,0.00504182418808341,0.9999539398870049,0.010053361824247986,1.884420788655916e-05,0.5852810889482498,0.025671510840766132
sgd-control,o55y4lhh,training_step,10,0.3701923191547394,0.3701923191547394,0.4765625,16905.35546875,33.51171875,0.0027975288685411215,0.9999176785223735,0.00846946460660547,2.2986848080108757e-05,0.6041002199053764,0.02477733849082142
sgd-control,o55y4lhh,training_step,11,0.5170454382896423,0.5170454382896423,0.7109375,10464.0546875,24.16796875,0.001939550624229014,0.9999399323891369,0.007085845616529696,4.1958845834244585e-05,0.5484751164913177,0.02303529263008386
sgd-control,o55y4lhh,training_step,12,0.30000001192092896,0.30000001192092896,0.625,11652.12109375,27.80078125,0.0007025431841611862,0.999852232233343,0.010061281791422516,0.00028428885849507424,0.5035727247595787,0.02705406548921019
sgd-control,o55y4lhh,training_step,13,0.29567307233810425,0.29567307233810425,0.48046875,17688.28515625,37.0234375,0.0012660898501053452,0.9998897504672388,0.007775895021040924,0.0002565800328966361,0.48683620151132345,0.022397580192773603
sgd-control,o55y4lhh,training_step,14,0.6335227489471436,0.6335227489471436,0.74609375,8247.73046875,20.3671875,0.0007671653293073177,0.9999457732336801,0.00757698027882725,0.00019461671411136194,0.5220085009932518,0.0229338618228212
sgd-control,o55y4lhh,training_step,15,0.3046875,0.3046875,0.45703125,12098.46875,32.25390625,0.00024221872445195913,0.9999365022635048,0.011007893888745457,0.0002037968947661284,0.5359452664852142,0.027933449251577258
sgd-control,o55y4lhh,training_step,16,0.4441964328289032,0.4441964328289032,0.77734375,14050.94140625,24.25,0.0009664948447607458,0.9999103140911896,0.006327337876427919,6.540851626368749e-05,0.49785715341567993,0.020629766979254782
sgd-control,o55y4lhh,training_step,17,0.6022727489471436,0.6022727489471436,0.703125,15769.8984375,32.94140625,0.0005929088220000267,0.9998278907729529,0.008797869668342173,0.0004470613738476459,0.5888623371720314,0.024455096339806914
sgd-control,o55y4lhh,training_step,18,0.629807710647583,0.629807710647583,0.7734375,10665.4609375,23.2734375,0.0020140986889600754,0.9998044941977468,0.006670920178294182,1.0266161496019777e-05,0.5503754913806915,0.022817283403128386
sgd-control,o55y4lhh,training_step,19,0.3491847813129425,0.3491847813129425,0.50390625,14346.42578125,30.88671875,0.006070570554584265,0.9997480755014196,0.007899902964709327,-4.424472336950203e-06,0.747226171195507,0.026326119084842503
sgd-control,o55y4lhh,training_step,20,0.45432692766189575,0.45432692766189575,0.48828125,20685.04296875,35.67578125,0.0037227636203169823,0.999921922570532,0.007144342351239175,3.088500560011198e-05,0.4646117240190506,0.020685781491920352
sgd-control,o55y4lhh,training_step,21,0.4625000059604645,0.4625000059604645,0.578125,12786.140625,29.41015625,0.0037189533468335867,0.999932994911345,0.007157961226766929,0.00015396324420180463,0.5450735203921795,0.02212615462485701
sgd-control,o55y4lhh,training_step,22,0.6805555820465088,0.6805555820465088,0.765625,9545.2578125,22.890625,0.0013651876943185925,0.9999067724854059,0.008691979404829908,0.000227950499720464,0.47406879160553217,0.02494750657933764
sgd-control,o55y4lhh,training_step,23,0.3125,0.3125,0.5078125,14086.96875,34.18359375,0.0017140897689387202,0.9998762407067439,0.00896289324737154,3.7694413379085745e-05,0.5306758247315884,0.02529731555841863
sgd-control,o55y4lhh,training_step,24,0.3307291567325592,0.3307291567325592,0.49609375,14347.19140625,37.70703125,0.00010359473526477814,0.9998248148605826,0.008629820848000236,3.808434266261429e-05,0.5034033805131912,0.023232046980410814
sgd-control,o55y4lhh,training_step,25,0.376953125,0.376953125,0.62890625,16417.5078125,32.28125,0.0014520813710987568,0.999919724029577,0.010554975975537673,0.00013922453490522457,0.502404473721981,0.027292016486171633
sgd-control,o55y4lhh,training_step,26,0.5178571343421936,0.5178571343421936,0.78125,14424.21875,24.6796875,0.002057613106444478,0.9999470679108493,0.008325510963913985,-3.071215382988157e-05,0.5590290948748589,0.025121185812167823
sgd-control,o55y4lhh,training_step,27,0.536057710647583,0.536057710647583,0.74609375,14783.4375,23.94921875,0.0004893165896646678,0.9999403961687374,0.005004086808185093,4.840748317747057e-07,0.3122808523476124,0.01579797506565228
sgd-control,o55y4lhh,training_step,28,0.416015625,0.416015625,0.58203125,18740.29296875,34.89453125,0.0007836113218218088,0.9999276042817457,0.00823420520464424,0.00016671886845642803,0.44426602125167847,0.022996286512352526
sgd-control,o55y4lhh,training_step,29,0.4661458432674408,0.4661458432674408,0.57421875,16969.62890625,30.9296875,0.0037888356018811464,0.9999177677073929,0.007800500170560554,0.00019526699941252446,0.702193658798933,0.022770691313780844
sgd-control,o55y4lhh,training_step,30,0.3463541567325592,0.3463541567325592,0.51953125,20964.7734375,30.91015625,0.0031593579333275557,0.9998637420332049,0.008978069527074695,7.714249704804388e-05,0.6185506284236908,0.0266502391314134
sgd-control,o55y4lhh,training_step,31,0.3822115361690521,0.3822115361690521,0.62109375,13201.10546875,28.140625,0.0013881176710128784,0.9999029862389498,0.0039548916938656475,9.307819698278763e-05,0.31459874100983143,0.014830737374722958
sgd-control,o55y4lhh,training_step,32,0.28515625,0.28515625,0.5703125,13732.1484375,21.19140625,0.004423962906002998,0.9999322751042478,0.007256033713929355,5.155278126522944e-05,0.5752199739217758,0.022819069679826498
sgd-control,o55y4lhh,training_step,33,0.3080357015132904,0.3080357015132904,0.5390625,11611.14453125,27.8125,0.0025280897971242666,0.9999574569151684,0.00972351644304581,5.8673368641848356e-05,0.42361100390553474,0.0238780181389302
sgd-control,o55y4lhh,training_step,34,0.5034722089767456,0.5034722089767456,0.56640625,13707.234375,27.5859375,0.0016992352902889252,0.999935359067574,0.006417709722882137,5.5898751611493935e-05,0.48178520053625107,0.02041941019706428
sgd-control,o55y4lhh,training_step,35,0.3895833194255829,0.3895833194255829,0.73046875,9910.70703125,20.8203125,0.0005628517828881741,0.999947092295852,0.006885658338433132,-1.1650800900042668e-05,0.5037845447659492,0.021493096370249987
sgd-control,o55y4lhh,training_step,36,0.6619318127632141,0.6619318127632141,0.78515625,13002.29296875,29.74609375,0.0005252790288068354,0.9999406518856534,0.006925427092937753,-3.056118399058505e-05,0.46502938121557236,0.022360457107424736
sgd-control,o55y4lhh,training_step,37,0.4598214328289032,0.4598214328289032,0.5546875,20361.1015625,33.0390625,0.002719318959861994,0.9999135103710003,0.00894345820415765,7.950672659262636e-05,0.6700278148055077,0.02665166009683162
sgd-control,o55y4lhh,training_step,38,0.431640625,0.431640625,0.61328125,18419.75,30.484375,0.0030753458850085735,0.9999361618006738,0.0068504937225952744,4.471575107345416e-05,0.3639064058661461,0.01787986420094967
sgd-control,o55y4lhh,training_step,39,0.609375,0.609375,0.7890625,11675.03125,23.44921875,0.002998500829562545,0.9999502106287557,0.008059785584919155,-1.590168540843706e-05,0.7205639705061913,0.02504379441961646
sgd-control,o55y4lhh,training_step,40,0.38461539149284363,0.38461539149284363,0.625,20391.28125,35.375,0.001325088320299983,0.9999035786724115,0.008803948148852214,5.818304288141007e-06,0.4546104036271572,0.02438115025870502
sgd-control,o55y4lhh,training_step,41,0.4352678656578064,0.4352678656578064,0.76171875,18571.39453125,27.37890625,0.0009987159864977002,0.9999120725596483,0.007172424026066437,-4.13035468795897e-05,0.4218723177909851,0.022162001114338636
sgd-control,o55y4lhh,training_step,42,0.3677884638309479,0.3677884638309479,0.59765625,18667.20703125,37.83984375,0.0011355425231158733,0.9999172026771428,0.007803893036907539,7.097749470119652e-05,0.49924324452877045,0.022290861350484192
sgd-control,o55y4lhh,training_step,43,0.5034722089767456,0.5034722089767456,0.56640625,17177.59765625,29.9765625,0.0018243419472128153,0.9999022797245556,0.006851243902929127,-6.285143069817423e-05,0.499259851872921,0.022051429841667414
sgd-control,o55y4lhh,training_step,44,0.5041666626930237,0.5041666626930237,0.8203125,11147.140625,19.58984375,0.00019940179481636733,0.9999306574111545,0.0073267011903226376,-2.6637401902007696e-06,0.40579449385404587,0.02202668657992035
sgd-control,o55y4lhh,training_step,45,0.4779411852359772,0.4779411852359772,0.765625,11383.6875,32.3359375,0.0009664170211181045,0.9999574831394527,0.00952900352422148,-4.3427347975466546e-05,0.45557818561792374,0.025084955734200776
sgd-control,o55y4lhh,training_step,46,0.37132352590560913,0.37132352590560913,0.6640625,17953.7578125,32.59375,0.0029961648397147655,0.9999465984214129,0.011239502433454618,0.00020763115026056767,0.5563997402787209,0.0279059890890494
